,lgbm_1095,lear_1095,chronos
2025-05-26,0.3667835884893973,0.3657104807623066,0.26750593074829604
2025-05-27,0.3682409611217508,0.36542654386695134,0.2663324950112978
2025-05-28,0.3694975967949965,0.3627821547027879,0.26772024850221554
2025-05-29,0.3761071482843173,0.35226854942281455,0.2716243022928681
2025-05-30,0.38305718184179594,0.3424108593738455,0.27453195878435854
2025-05-31,0.3890401043099331,0.32992841681281837,0.2810314788772485
2025-06-01,0.39254222348682655,0.32075713370281733,0.28670064281035607
2025-06-02,0.3969985397916066,0.308268537484775,0.29473292272361845
2025-06-03,0.39861233922847894,0.30122659185766687,0.3001610689138541
2025-06-04,0.39788172516011605,0.301003004188014,0.30111527065187
2025-06-05,0.397211418879647,0.30044791452388214,0.3023406665964707
2025-06-06,0.39649024398954197,0.2995781546476729,0.3039316013627852
2025-06-07,0.3958954906895145,0.29910520202074337,0.30499930728974217
2025-06-08,0.39605912038475677,0.2984074128823442,0.30553346673289894
2025-06-09,0.3934314951294431,0.2980954835855823,0.30847302128497467
2025-06-10,0.3942989262049625,0.30039304544120893,0.30530802835382864
2025-06-11,0.393207355819283,0.3005259703965996,0.30626667378411737
2025-06-12,0.3927154844147725,0.29850122755444997,0.3087832880307774
2025-06-13,0.3920309703596346,0.2985457031586593,0.3094233264817062
2025-06-14,0.3912265764206227,0.2969809367262404,0.311792486853137
2025-06-15,0.3911492881800131,0.29654532138595363,0.31230539043403327
2025-06-16,0.39058624894302835,0.2964430282737365,0.3129707227832351
2025-06-17,0.3907070245902968,0.2970308295848235,0.3122621458248797
2025-06-18,0.39036656181629914,0.29692690226646823,0.3127065359172326
2025-06-19,0.3895083658173349,0.29675883287872123,0.3137328013039439
2025-06-20,0.3913966016914272,0.2999832218348628,0.30862017647371004
2025-06-21,0.39225713998832806,0.29793525300946094,0.3098076070022109
2025-06-22,0.3921079106974054,0.29564885895811976,0.31224323034447476
2025-06-23,0.3905639233529001,0.2957551219586731,0.3136809546884268
2025-06-24,0.3912523452968246,0.2955987688396037,0.3131488858635716
2025-06-25,0.3908968012337549,0.29583641251984444,0.31326678624640064
2025-06-26,0.38924982706231287,0.2947160142823031,0.3160341586553841
2025-06-27,0.39019844185774066,0.2961903109589915,0.3136112471832679
2025-06-28,0.3914129917122724,0.29596962611992544,0.3126173821678022
2025-06-29,0.3918365957551118,0.29531405822284407,0.31284934602204406
2025-06-30,0.39229504125835674,0.29453500750840084,0.3131699512332424
2025-07-01,0.39250365792920316,0.2928445962328694,0.31465174583792743
2025-07-02,0.39122185877792715,0.29391883580506045,0.3148593054170125
2025-07-03,0.38971480552682847,0.2954305576122645,0.3148546368609071
2025-07-04,0.3877267618283315,0.29665419157514467,0.3156190465965239
2025-07-05,0.38612914708883744,0.296062583718728,0.3178082691924345
2025-07-06,0.38557798036164265,0.29606977543954394,0.31835224419881347
2025-07-07,0.3850006514528452,0.2960646896972928,0.318934658849862
2025-07-08,0.387281785606582,0.2977293954335898,0.3149888189598283
2025-07-09,0.3872455852024954,0.2984376518084927,0.3143167629890119
2025-07-10,0.38781368066298594,0.29705464682202837,0.31513167251498564
2025-07-11,0.38811917217891523,0.29728277738904724,0.3145980504320375
2025-07-12,0.388867839197598,0.2976692765596316,0.3134628842427703
2025-07-13,0.3889243845042887,0.2974532254614309,0.3136223900342804
2025-07-14,0.3910461883315516,0.2983505983995842,0.31060321326886414
2025-07-15,0.3921611765522444,0.2984430865297319,0.3093957369180237
2025-07-16,0.3926825235994793,0.29891765406935933,0.30839982233116137
2025-07-17,0.39231710348964477,0.2989861102021054,0.3086967863082498
2025-07-18,0.39288303427249804,0.2983491311360194,0.30876783459148255
2025-07-19,0.39229744737733585,0.29836450549487464,0.3093380471277895
2025-07-20,0.3929437739317075,0.2968620678604688,0.31019415820782364
2025-07-21,0.3943263981501071,0.2961055942801278,0.309568007569765
2025-07-22,0.3934423622764038,0.2947427330482314,0.3118149046753648
2025-07-23,0.39418534004351796,0.2949255678466313,0.3108890921098507
2025-07-24,0.3937667886675288,0.2957958244201561,0.3104373869123151
2025-07-25,0.39239542792149706,0.29593223355632137,0.31167233852218157
2025-07-26,0.39162580458857466,0.2960128247910272,0.31236137062039815
2025-07-27,0.3912954730491113,0.2960601184387894,0.31264440851209935
2025-07-28,0.38664921484297865,0.30465570989423685,0.3086950752627845
2025-07-29,0.3822754795715911,0.3127536903784873,0.30497083004992165
2025-07-30,0.37561024234649026,0.32364307443185053,0.30074668322165926
2025-07-31,0.3704355227925007,0.3323074311810436,0.2972570460264558
2025-08-01,0.3635515884757368,0.3446483715593175,0.2918000399649457
2025-08-02,0.3582305518015531,0.3542479467967837,0.28752150140166327
2025-08-03,0.35967799812503237,0.3529802998560149,0.2873417020189525
2025-08-04,0.3602493889689247,0.3534409091994216,0.2863097018316537
2025-08-05,0.36020611601680846,0.35406362987807344,0.2857302541051181
2025-08-06,0.36003382496487707,0.35309202467699763,0.2868741503581252
2025-08-07,0.3612157690077521,0.3550180717117395,0.2837661592805084
2025-08-08,0.3634305677854489,0.35461750448147794,0.28195192773307315
2025-08-09,0.36274374426754113,0.3527364076749408,0.2845198480575181
2025-08-10,0.36356680302623334,0.3516974299900535,0.28473576698371317
2025-08-11,0.36619053714652094,0.3526603831818985,0.2811490796715804
2025-08-12,0.36677027652268224,0.35259576298733986,0.2806339604899779
2025-08-13,0.3662580874186957,0.35363475029488234,0.2801071622864221
2025-08-14,0.3665425844011355,0.3537922760973361,0.2796651395015284
2025-08-15,0.36758044932605266,0.35357177099376785,0.27884777968017943
2025-08-16,0.3688038231976552,0.35402503777283306,0.2771711390295118
2025-08-17,0.3689731220135423,0.35332735822358685,0.2776995197628709
2025-08-18,0.36980212534721363,0.3527159833395794,0.27748189131320694
2025-08-19,0.3678104895506579,0.34958944612265,0.28260006432669205
2025-08-20,0.3661766510456421,0.3516107905290271,0.28221255842533066
2025-08-21,0.36641686449130784,0.35259793277934676,0.2809852027293454
2025-08-22,0.36776819960137797,0.3523713702452667,0.27986043015335527
2025-08-23,0.3679068674051823,0.35338312768784647,0.2787100049069712
2025-08-24,0.36758103941778936,0.35307161726135156,0.27934734332085914
2025-08-25,0.3684621010849615,0.3546355712073277,0.2769023277077109
2025-08-26,0.3685813875924748,0.3520093591022754,0.27940925330524985
