,lgbm,lear,chronos
2025-06-04,0.3774445407379285,0.32884563052479343,0.293709828737278
2025-06-05,0.37770698016031623,0.32777000769034675,0.29452301214933707
2025-06-06,0.3786314869315375,0.3274385768185601,0.2939299362499025
2025-06-07,0.3781737899466048,0.32741689392422113,0.29440931612917404
2025-06-08,0.3769861372703542,0.3276552459715903,0.2953586167580554
2025-06-09,0.3756729811401113,0.3253967525479374,0.29893026631195135
2025-06-10,0.37604942485776044,0.32737245116410746,0.29657812397813205
2025-06-11,0.37504574414852027,0.32621392692050766,0.2987403289309721
2025-06-12,0.37474926655157137,0.3257012215250161,0.29954951192341245
2025-06-13,0.37504333803230894,0.3249596581956019,0.29999700377208915
2025-06-14,0.37415939708636686,0.32362582251872346,0.3022147803949097
2025-06-15,0.37411241477938584,0.32307684862245256,0.3028107365981617
2025-06-16,0.37450266300192026,0.3216755755218125,0.30382176147626727
2025-06-17,0.37515972045684937,0.32211226309780444,0.30272801644534625
2025-06-18,0.37529374934069093,0.32100704414097064,0.3036992065183383
2025-06-19,0.37448875351091315,0.3209927622929691,0.3045184841961179
2025-06-20,0.37607721167241775,0.32326026724157597,0.3006625210860061
2025-06-21,0.37728841003982194,0.32151171389508876,0.3011998760650893
2025-06-22,0.3785187978097757,0.3176972138067765,0.3037839883834478
2025-06-23,0.37786252125417286,0.3174619418601783,0.30467553688564886
2025-06-24,0.37817304365898696,0.31769393374678256,0.3041330225942306
2025-06-25,0.3784018839810346,0.3173950751669977,0.3042030408519677
2025-06-26,0.3760611485936196,0.31597499277658225,0.30796385862979825
2025-06-27,0.3771429265542792,0.316997437102561,0.3058596363431598
2025-06-28,0.37752522574836483,0.31721025707710754,0.30526451717452757
2025-06-29,0.37748616458240175,0.3170151473385987,0.3054986880789996
2025-06-30,0.3780750091326702,0.31611488433019297,0.3058101065371368
2025-07-01,0.3782411616732366,0.31436128553234655,0.3073975527944168
2025-07-02,0.37644976349035314,0.31490102926234703,0.30864920724729983
2025-07-03,0.37576599422561435,0.31473356768153166,0.30950043809285405
2025-07-04,0.37422521828131033,0.31519700451205807,0.3105777772066317
2025-07-05,0.3734916313136496,0.314039085623758,0.3124692830625923
2025-07-06,0.3734983919008309,0.31346353309028563,0.3130380750088834
2025-07-07,0.3731852287525806,0.31329991023217113,0.3135148610152483
2025-07-08,0.3751210728036052,0.3152475632805841,0.30963136391581075
2025-07-09,0.37427792864837806,0.31640864966229376,0.3093134216893283
2025-07-10,0.3741445281159235,0.3155351922458444,0.31032027963823205
2025-07-11,0.37398691992455285,0.3155577928142146,0.31045528726123267
2025-07-12,0.3742224109904322,0.3160248257842944,0.30975276322527334
2025-07-13,0.37390808683221094,0.3156491865069146,0.3104427266608746
2025-07-14,0.37620381379912304,0.31680246274169566,0.3069937234591813
2025-07-15,0.37724877766648884,0.3171426233679515,0.3056085989655597
2025-07-16,0.37923123747149423,0.316548011075637,0.30422075145286875
2025-07-17,0.3804695268502959,0.31554941954543464,0.30398105360426936
2025-07-18,0.38168322246883263,0.3142018598124931,0.3041149177186742
2025-07-19,0.38139958736158147,0.3136061075599826,0.304994305078436
2025-07-20,0.38249269699338423,0.3124565989574434,0.30505070404917245
2025-07-21,0.3830895021727703,0.31210354359767273,0.3048069542295568
2025-07-22,0.3822374305258726,0.3098892314573699,0.3078733380167576
2025-07-23,0.3835902642235335,0.3096068115900248,0.3068029241864419
2025-07-24,0.3837495764169591,0.3100136966705597,0.30623672691248127
2025-07-25,0.3829993862779642,0.30912827490989414,0.3078723388121416
2025-07-26,0.3826205459052556,0.30823201340621476,0.3091474406885296
2025-07-27,0.3821440582395768,0.3082694956711582,0.309586446089265
2025-07-28,0.3781270049351975,0.3148128028707462,0.3070601921940563
2025-07-29,0.3743389690693326,0.3211021029047582,0.30455892802590917
2025-07-30,0.3708444621502264,0.32827199804134083,0.30088353980843285
2025-07-31,0.3662001029578952,0.3343259182257359,0.29947397881636895
2025-08-01,0.3606184721659266,0.34399017432686424,0.295391353507209
2025-08-02,0.3578585503461739,0.34934128833906314,0.2928001613147631
2025-08-03,0.3587407051993985,0.34852209097561093,0.29273720382499063
2025-08-04,0.358548899964728,0.34844159291974974,0.29300950711552226
2025-08-05,0.35848761935352536,0.3484909846646956,0.29302139598177895
2025-08-06,0.3577027097776277,0.34741221363308733,0.29488507658928503
2025-08-07,0.3600319199979675,0.34888786214646145,0.29108021785557114
2025-08-08,0.3599746849149445,0.3512198241071293,0.28880549097792607
2025-08-09,0.35966601773908635,0.3497888945769652,0.29054508768394843
2025-08-10,0.3610684107326916,0.3484490243446512,0.29048256492265717
2025-08-11,0.36265949317975393,0.3489587177785016,0.2883817890417445
2025-08-12,0.3627131557424924,0.349740434228427,0.28754641002908066
2025-08-13,0.362417182943035,0.3502494845587941,0.2873333324981708
2025-08-14,0.36265405592327216,0.3503225449865526,0.28702339909017527
2025-08-15,0.3632888710769392,0.35079373945050396,0.2859173894725569
2025-08-16,0.3642378210906977,0.350926841273496,0.2848353376358063
2025-08-17,0.36435740044669246,0.35054005937309873,0.28510254018020886
2025-08-18,0.3652772235195725,0.34978961051534413,0.28493316596508345
2025-08-19,0.3615683749104019,0.34845838088202064,0.28997324420757753
2025-08-20,0.35942274112964445,0.3504420367248338,0.2901352221455217
2025-08-21,0.3586573998722754,0.35251059368387594,0.2888320064438487
2025-08-22,0.3594550458542213,0.3518562196649966,0.28868873448078225
2025-08-23,0.36038043305056383,0.3517427940527787,0.2878767728966575
2025-08-24,0.35966168382667535,0.3517748367897754,0.2885634793835493
2025-08-25,0.3608009313979164,0.35327261652354536,0.2859264520785383
2025-08-26,0.3610660791158528,0.35013789693507735,0.2887960239490699
2025-08-27,0.3617008113610026,0.3496946741322654,0.28860451450673197
2025-08-28,0.36117021784473063,0.3495501953490127,0.2892795868062566
2025-08-29,0.3595530824435466,0.3515016141278354,0.28894530342861796
2025-08-30,0.36301236389641106,0.35131079359931194,0.28567684250427705
2025-08-31,0.3634799246374387,0.35397502050452423,0.28254505485803705
2025-09-01,0.36183368523498827,0.35641988595001894,0.28174642881499284
2025-09-02,0.36180915039967215,0.3569156135611447,0.2812752360391831
2025-09-03,0.3620791687861882,0.3570059775519133,0.2809148536618985
2025-09-04,0.36190130448735935,0.3565203670565242,0.2815783284561165
2025-09-05,0.3638220828480909,0.35665069087281187,0.2795272262790972
2025-09-06,0.36234949498970637,0.3554118609045684,0.2822386441057253
